name,latitude,longitude,prefecture,description,url
豊中5ガード下(江坂トンネル),34.765525,135.496602,京都府,豊中5ガード下(江坂トンネル)とは、大阪府吹田市にあるトンネルの心霊スポットです。正体不明、男性、少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3355&utm_source=mymap
黒髪橋,34.701696,135.827668,京都府,黒髪橋とは、奈良県奈良市にある橋の心霊スポットです。女性、老婆、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3359&utm_source=mymap
天王山トンネル,34.899091,135.679732,京都府,天王山トンネルとは、京都府大山崎町にあるトンネルの心霊スポットです。正体不明、男性、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3363&utm_source=mymap
城北公園の千人塚,34.730574,135.536752,京都府,城北公園の千人塚とは、大阪府大阪市にある墓地・慰霊碑の心霊スポットです。正体不明、少年、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3366&utm_source=mymap
千里万博記念公園,34.814128,135.529518,京都府,千里万博記念公園とは、大阪府吹田市にある公園・城跡の心霊スポットです。男性、正体不明、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3373&utm_source=mymap
来迎寺,34.764346,135.590955,京都府,来迎寺とは、大阪府守口市にある神社・寺の心霊スポットです。老爺、正体不明、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3379&utm_source=mymap
紫金山公園,34.783367,135.530825,京都府,紫金山公園とは、大阪府吹田市にある公園・城跡の心霊スポットです。女性、老爺、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3384&utm_source=mymap
岸部南地下道,34.774573,135.538509,京都府,岸部南地下道とは、大阪府吹田市にある道・峠の心霊スポットです。正体不明、女性、少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3389&utm_source=mymap
白鳥隧道(双鶴通洞) ,35.456651,135.366442,京都府,白鳥隧道(双鶴通洞) とは、京都府舞鶴市にあるトンネルの心霊スポットです。正体不明、女性、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3406&utm_source=mymap
黒髪山の廃墟,34.702692,135.821867,京都府,黒髪山の廃墟とは、奈良県奈良市にある商業施設の心霊スポットです。老爺、男性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3414&utm_source=mymap
扇町公園,34.702743,135.508275,京都府,扇町公園とは、大阪府大阪市にある公園・城跡の心霊スポットです。少女、正体不明、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3445&utm_source=mymap
旧愛宕山ケーブル跡,35.048735,135.639135,京都府,旧愛宕山ケーブル跡とは、京都府京都市にある山・森の心霊スポットです。老爺、少女、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3598&utm_source=mymap
桜町函道,34.799673,135.466508,京都府,桜町函道とは、大阪府豊中市にあるトンネルの心霊スポットです。正体不明、男性、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3612&utm_source=mymap
ホテル関西「308号室」,34.700569,135.503386,京都府,ホテル関西「308号室」とは、大阪府大阪市にあるホテル・旅館の心霊スポットです。少年、正体不明、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3625&utm_source=mymap
服部緑地公園,34.780257,135.49098,京都府,服部緑地公園とは、大阪府豊中市にある公園・城跡の心霊スポットです。少女、正体不明、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3639&utm_source=mymap
化野念仏寺,35.026871,135.665079,京都府,化野念仏寺とは、京都府京都市にある墓地・慰霊碑の心霊スポットです。少女、女性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3687&utm_source=mymap
長柄橋,34.720854,135.510163,京都府,長柄橋とは、大阪府大阪市にある橋の心霊スポットです。少女、少年、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3729&utm_source=mymap
一条戻橋,35.026271,135.751937,京都府,一条戻橋とは、京都府京都市にある橋の心霊スポットです。男性、女性、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3766&utm_source=mymap
落合谷橋,34.845424,135.471945,京都府,落合谷橋とは、大阪府箕面市にある橋の心霊スポットです。少年、女性、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3796&utm_source=mymap
福西公園,34.960395,135.68151,京都府,福西公園とは、京都府京都市にある公園・城跡の心霊スポットです。老爺、少年、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3811&utm_source=mymap
三条河原と三条大橋,35.009006,135.771562,京都府,三条河原と三条大橋とは、京都府京都市にある川・滝の心霊スポットです。少年、正体不明、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3878&utm_source=mymap
紫竹山稚児ヶ滝不動明王,35.385314,135.312711,京都府,紫竹山稚児ヶ滝不動明王とは、京都府舞鶴市にある川・滝の心霊スポットです。正体不明、男性、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3886&utm_source=mymap
塚口西踏切道,34.752871,135.415013,京都府,塚口西踏切道とは、兵庫県尼崎市にある駅・踏切の心霊スポットです。女性、正体不明、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3910&utm_source=mymap
トラックヤード横にある巨大地蔵,34.752389,135.416778,京都府,トラックヤード横にある巨大地蔵とは、兵庫県尼崎市にある墓地・慰霊碑の心霊スポットです。男性、正体不明、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3911&utm_source=mymap
はや山荘,34.705489,135.65036,京都府,はや山荘とは、大阪府大東市にある商業施設の心霊スポットです。女性、少女、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3915&utm_source=mymap
班女塚,35.00083,135.757384,京都府,班女塚とは、京都府京都市にある墓地・慰霊碑の心霊スポットです。動物、正体不明、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3922&utm_source=mymap
大原一家心中の場所,35.151666,135.834247,京都府,大原一家心中の場所とは、京都府京都市にある山・森の心霊スポットです。女性、正体不明、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3928&utm_source=mymap
国分寺公園(天六ガス爆発事故犠牲者慰霊碑),34.710039,135.514781,京都府,国分寺公園(天六ガス爆発事故犠牲者慰霊碑)とは、大阪府大阪市にある公園・城跡の心霊スポットです。女性、老婆、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3933&utm_source=mymap
深見隧道(旧深見トンネル),35.251763,135.638685,京都府,深見隧道(旧深見トンネル)とは、京都府京都市にあるトンネルの心霊スポットです。老爺、少年、老婆の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=3982&utm_source=mymap
犬飼邸(跡地),34.839648,135.486363,京都府,犬飼邸(跡地)とは、大阪府箕面市にある住居の心霊スポットです。女性、少女、老婆の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4042&utm_source=mymap
千里中央公園,34.8129,135.507109,京都府,千里中央公園とは、大阪府豊中市にある公園・城跡の心霊スポットです。男性、女性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4146&utm_source=mymap
サンホテルやまね,35.496232,135.739808,京都府,サンホテルやまねとは、福井県小浜市にあるホテル・旅館の心霊スポットです。少女、正体不明、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4190&utm_source=mymap
室池,34.723216,135.670515,京都府,室池とは、大阪府四條畷市にある湖（池）・ダムの心霊スポットです。少女、老爺、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4191&utm_source=mymap
新老ノ坂トンネル,34.988714,135.63577,京都府,新老ノ坂トンネルとは、京都府亀岡市にあるトンネルの心霊スポットです。少女、男性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4201&utm_source=mymap
二ノ宮神社,34.854081,135.680573,京都府,二ノ宮神社とは、大阪府枚方市にある神社・寺の心霊スポットです。正体不明、男性、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4202&utm_source=mymap
