name,latitude,longitude,prefecture,description,url
マルイ病院(跡地),34.370114,135.267379,大阪府,マルイ病院(跡地)とは、大阪府泉南市にある病院の心霊スポットです。男性、動物、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1124&utm_source=mymap
ユネスコ会館,34.776209,135.291313,大阪府,ユネスコ会館とは、兵庫県芦屋市にある商業施設の心霊スポットです。正体不明、老婆、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1208&utm_source=mymap
ゼロ戦墓地,34.796854,135.335937,大阪府,ゼロ戦墓地とは、兵庫県宝塚市にある墓地・慰霊碑の心霊スポットです。老婆、老爺、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1218&utm_source=mymap
くろんど池,34.762231,135.714386,京都府,くろんど池とは、奈良県生駒市にある湖（池）・ダムの心霊スポットです。老爺、老婆、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1222&utm_source=mymap
犬鳴山トンネル,34.338584,135.389316,大阪府,犬鳴山トンネルとは、大阪府泉佐野市にあるトンネルの心霊スポットです。少年、動物、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1382&utm_source=mymap
鶴見緑地公園,34.714415,135.580279,京都府,鶴見緑地公園とは、大阪府大阪市にある公園・城跡の心霊スポットです。女性、動物、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1402&utm_source=mymap
十三峠,34.63737,135.662051,大阪府,十三峠とは、大阪府八尾市にある道・峠の心霊スポットです。老爺、女性、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1403&utm_source=mymap
アジャリの森（歩人山神社）,34.842998,135.604023,京都府,アジャリの森（歩人山神社）とは、大阪府高槻市にある山・森の心霊スポットです。少女、女性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1404&utm_source=mymap
モーテルサンリバー,34.988983,135.636614,京都府,モーテルサンリバーとは、京都府亀岡市にあるホテル・旅館の心霊スポットです。動物、少年、老婆の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1436&utm_source=mymap
信楽高原鐵道列車正面衝突事故現場,34.920825,136.087923,滋賀県,信楽高原鐵道列車正面衝突事故現場とは、滋賀県甲賀市にある道・峠の心霊スポットです。正体不明、少年、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1480&utm_source=mymap
長居公園の公衆トイレ,34.609604,135.516462,大阪府,長居公園の公衆トイレとは、大阪府大阪市にある公園・城跡の心霊スポットです。老爺、女性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1486&utm_source=mymap
