name,latitude,longitude,prefecture,description,url
第2蓮池踏切,35.381118,136.26389,滋賀県,第2蓮池踏切とは、滋賀県長浜市にある駅・踏切の心霊スポットです。男性、正体不明、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=5815&utm_source=mymap
龍潭寺,35.282786,136.26641,滋賀県,龍潭寺とは、滋賀県彦根市にある神社・寺の心霊スポットです。老婆、正体不明、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=5889&utm_source=mymap
枚方公済病院の裏の道,34.819383,135.711334,滋賀県,枚方公済病院の裏の道とは、大阪府枚方市にある道・峠の心霊スポットです。正体不明、男性、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=5984&utm_source=mymap
墨染ダム,34.945725,135.767545,滋賀県,墨染ダムとは、京都府京都市にある湖（池）・ダムの心霊スポットです。女性、男性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=5997&utm_source=mymap
佐和山入口近くの池,35.2829,136.265502,滋賀県,佐和山入口近くの池とは、滋賀県彦根市にある湖（池）・ダムの心霊スポットです。少女、女性、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6039&utm_source=mymap
稚児ヶ池,34.994157,135.790454,滋賀県,稚児ヶ池とは、京都府京都市にある湖（池）・ダムの心霊スポットです。男性、正体不明、少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6057&utm_source=mymap
牛ノ尾踏切,35.403472,136.261876,滋賀県,牛ノ尾踏切とは、滋賀県長浜市にある駅・踏切の心霊スポットです。男性、少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6207&utm_source=mymap
杉本隧道,35.559668,136.240183,滋賀県,杉本隧道とは、滋賀県長浜市にあるトンネルの心霊スポットです。少年、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6240&utm_source=mymap
平等院鳳凰堂,34.889288,135.807681,滋賀県,平等院鳳凰堂とは、京都府宇治市にある神社・寺の心霊スポットです。動物、男性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6300&utm_source=mymap
伏見稲荷大社,34.967843,135.778999,滋賀県,伏見稲荷大社とは、京都府京都市にある神社・寺の心霊スポットです。少年、老爺、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6308&utm_source=mymap
夜叉ヶ池,35.671264,136.289728,滋賀県,夜叉ヶ池とは、岐阜県揖斐川町にある湖（池）・ダムの心霊スポットです。男性、正体不明、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6476&utm_source=mymap
切れない木,35.274881,136.235905,滋賀県,切れない木とは、滋賀県彦根市にある樹木の心霊スポットです。正体不明、女性、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=6501&utm_source=mymap
椿トンネル,35.616132,135.961714,滋賀県,椿トンネルとは、福井県美浜町にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7109&utm_source=mymap
旧金ヶ崎隧道,35.663818,136.080419,滋賀県,旧金ヶ崎隧道とは、福井県敦賀市にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7114&utm_source=mymap
湯山火葬場跡,35.655688,136.081654,滋賀県,湯山火葬場跡とは、福井県敦賀市にある墓地・慰霊碑の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7117&utm_source=mymap
若狭トンネル,35.520563,135.874698,滋賀県,若狭トンネルとは、福井県若狭町にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7119&utm_source=mymap
千鳥苑近くの墓地,35.621237,135.966033,滋賀県,千鳥苑近くの墓地とは、福井県美浜町にある墓地・慰霊碑の心霊スポットです。男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7125&utm_source=mymap
来迎寺野,35.651194,136.057541,滋賀県,来迎寺野とは、福井県敦賀市にある墓地・慰霊碑の心霊スポットです。正体不明、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7130&utm_source=mymap
夜叉が池青少年旅行村跡,35.679575,136.271724,滋賀県,夜叉が池青少年旅行村跡とは、福井県越前町にあるその他の心霊スポットです。正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7140&utm_source=mymap
旧敦賀港駅ランプ小屋,35.663241,136.07577,滋賀県,旧敦賀港駅ランプ小屋とは、福井県敦賀市にある駅・踏切の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7145&utm_source=mymap
若狭森林公園,35.413467,135.875602,滋賀県,若狭森林公園とは、福井県若狭町にある公園・城跡の心霊スポットです。正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7154&utm_source=mymap
敦賀立少年自然の家 ,35.610383,136.031266,滋賀県,敦賀立少年自然の家 とは、福井県敦賀市にあるホテル・旅館の心霊スポットです。正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7157&utm_source=mymap
恋の松原,35.590266,135.909339,滋賀県,恋の松原とは、福井県美浜町にある墓地・慰霊碑の心霊スポットです。女性、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7168&utm_source=mymap
刀根パーキングエリア,35.603029,136.150499,滋賀県,刀根パーキングエリアとは、福井県敦賀市にある道・峠の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7170&utm_source=mymap
